X,Y,SEGMENT
169047,234818.9063,1
168987.0938,234794.0938,1
168965.4375,234754.7969,1
168956.5,234738.5938,1
168864.2031,234765.9063,1
168791.7969,234800.7031,1
168722.5,234839.5938,1
168652,234899,1
168609.2031,234937,1
168540.2969,234991.2031,1
168501.5938,235014.9063,1
168443.7969,235089.5,1
168285.9063,235142.2969,1
168183.5,235171.4063,1
168035.4063,235199.2969,1
167868.9063,235233.2031,1
167750.5781,235260.7656,1
167729.4063,235265.7031,1
167580.2969,235288.4063,1
167449,235314.7031,1
167296.2969,235345.5938,1
167111.5,235381.9063,1
166983.7031,235408.7969,1
166856.4063,235428.5,1
166733.7031,235456.4063,1
166556.0938,235493.7031,1
166406.4063,235530.7031,1
166298.5,235543.4063,1
166154.9063,235573.7031,1
166001.0938,235606.5,1
165880,235631.4063,1
165759.7969,235657.2969,1
165646.2969,235679.0938,1
165555.7031,235698,1
165464,235717.9063,1
165391.2969,235732.7969,1
165322,235745.2031,1
165262,235746.5,1
165257.2969,235773.4063,1
165156.5938,235773.4063,1
165044.2031,235770.4063,1
164952.5938,235768.4063,1
164866.7031,235768.0938,1
164846.5938,235830.5,1
164316.7031,235927.2969,1
163917.6719,235766.4375,1
162021.7969,235002.2031,1
161948.7813,234972.9531,1
161595.5,234831.4063,1
161474.1094,235719.7656,1
161376.2031,236436.2031,1
161337.8125,236743.375,1
161303.2031,237020.2969,1
161258.0938,237417.2969,1
161219.7969,237773.5938,1
161397,238174,1
161413.9063,238210,1
162148.5938,239730.7969,1
162171.4219,239777.4375,1
162238.4063,239914.2969,1
162470.9063,240414.9063,1
162447.5,240456.5938,1
162097.2969,240944,1
162110.5,240957.2031,1
162054.0938,241030.4063,1
162040.4063,241027.2969,1
161759.7969,241428.9063,1
159813.2031,241125.9063,1
158859.2031,240960.7969,1
158196.2031,240871.2031,1
158121.5,240889.5,1
158016.4063,240912.4063,1
157907.0938,240933.2031,1
157812.5938,240949.5,1
157717.5938,240968.2031,1
157621.0938,240974.7969,1
157559.5938,240974.7969,1
157490,240964.2031,1
157426,240945.2969,1
157342.2031,240889.9063,1
157260,240823.7969,1
157172.0938,240764.9063,1
157099,240690.7031,1
157021.7969,240608.2969,1
156960.7969,240529.5938,1
156939,240510.2031,1
156917.7031,240486.4063,1
156908.5,240450.2969,1
156902.4063,240430.4063,1
156892.2969,240419.2969,1
156878.5938,240405,1
156856.7031,240387.7969,1
156847.5938,240370.5,1
156842.5,240352.2031,1
156833.9063,240326.7969,1
156821.2031,240296.7969,1
156800.4063,240263.2031,1
156773,240236.2969,1
156736.4063,240207.7969,1
156735.5156,240207.2344,1
156714,240193.5938,1
156681.5,240180.4063,1
156613,240159.5,1
156558.5938,240143.2969,1
156469.7031,240119.4063,1
156466.2031,240118.5,1
156399.0938,240101.0938,1
156377.2031,240094.4844,1
156340.2031,240083.2969,1
156259.9063,240061.9063,1
156158.2969,240033.4063,1
156103.1875,240022.5469,1
156099.0313,240021.2969,1
156094.125,240020.5625,1
156019.5938,240009.5,1
155962.3438,240002.9688,1
155930.2031,239999.2969,1
155819.5,239984.0938,1
155799.5156,239981.0625,1
155711.7969,239967.7969,1
155601.5938,239955.0938,1
155574.5313,239951.6719,1
155492.4063,239941.2969,1
155411.5938,239930.2031,1
155296.7969,239916.9063,1
155117,239891,1
154936.2031,239785.7969,1
154699,239656.2031,1
154570,239591.5938,1
154356.5938,239475.7969,1
154147.4063,239371.5938,1
154123,239371.5938,1
154016.5938,239312.4063,1
153897.3594,239249.625,1
153722.4063,239157.5,1
153393.9063,238984.4063,1
153094.2969,238814,1
152762.7969,238638.4063,1
152525.9219,238508.3438,1
152477.5313,238481.7813,1
152430.2188,238455.7813,1
152429.0781,238455.1719,1
152423.7969,238452.3438,1
152419.8594,238450.2344,1
151904.9063,238174,1
151127.0938,237738.2031,1
150979.5,237841.5938,1
150905.4063,237661.2031,1
150891.2031,237626.5938,1
150864.7969,237601,1
150807.4063,237574.2969,1
150778.9063,237563.4063,1
150746.7969,237445.7969,1
151170.5938,237312.2969,1
151231.2969,237285.7031,1
151254.7031,237281.2031,1
151325.4063,237305.5,1
151346.4063,237281.7031,1
151619.5,237401.0938,1
151685.5938,237280.4063,1
151893,237009.5,1
151909.7969,236990.7969,1
151925.7969,236956.7969,1
151953,236897.9063,1
151968,236830.4063,1
151975.2969,236794.7969,1
151852.5,236680.7969,1
151851.7031,236626.4063,1
151847.2969,236561.7969,1
151838.4063,236497.7031,1
151836.0938,236428.5,1
151840.5,236360.4063,1
151845.7031,236332.4063,1
151875.2969,236327.5,1
151858.4063,236203.9063,1
152101.5,236176.2031,1
151984.9063,235763.7031,1
151666.0938,235898.2969,1
151644.2031,235752.2031,1
151803.0938,235770.2969,1
151775.2969,235571.9063,1
151778,235539.9063,1
151813,235444,1
151813.7031,235403.7969,1
151804.5938,235377.7969,1
151794.5,235354.9063,1
151808.2969,235342.7031,1
151847.0938,235317,1
151838.2031,235242.7031,1
151571.7031,235287.0938,1
151516.9063,234954.7031,1
151468.5,234963.5938,1
151460.375,234965.375,1
151454.7969,234966.5938,1
151436,234955.2969,1
151021.7969,234582.4063,1
151577.9063,233156,1
152218,232299.0938,1
152781.2031,231550,1
154017.2031,229960.0938,1
154152.2969,229765.0938,1
154365.9375,229468.75,1
154368.2031,229465.5938,1
154017.2031,229155.2969,1
153907.4063,229054.7031,1
154017.2969,228966.7031,1
154083.7031,228901,1
154129.2969,228844.4063,1
154167.7031,228787.4063,1
154201,228727.2969,1
154240.4063,228656.5938,1
154277.7031,228582.2969,1
154305.9063,228518.2031,1
154333.0938,228442.2969,1
154344,228379.2969,1
154350,228332,1
154352.2969,228272.0938,1
154352.0938,228235,1
154309.5,228250.9063,1
154263.2031,228260.2031,1
154228.7031,228270.9063,1
154198.2031,228279.7031,1
154160.5938,228289.5,1
154129.0938,228298.7031,1
154098.5938,228304.4063,1
154066.0938,228310.5938,1
154031,228317.7969,1
154017.2969,228318.9063,1
153696,228395.5938,1
153555.7969,228309.4063,1
153339.2969,228173,1
152634.3594,227772.4375,1
152582.9063,227743.2031,1
152178.7969,227505.7969,1
152089.7969,227450.7031,1
151994.5938,227408.9063,1
151898.4063,227373.2031,1
151815,227339.5,1
151741.2031,227316,1
151468.9063,227280,1
151464.2969,227278.5781,1
151415.4063,227263.5938,1
151100.9063,227171.0938,1
151062.2031,227287.4063,1
150723.2031,227250.2969,1
150689.0938,227246.7031,1
150658,227251.2031,1
150062.4063,227435.2031,1
149959.0938,227364.4063,1
149927.5,227436,1
149914.2969,227450.7031,1
149900.0938,227455.2031,1
149882.2031,227461.7969,1
149872.5938,227470.4063,1
149857.2969,227486.2031,1
149837.4063,227491.2031,1
149817.5938,227492.2031,1
149800.7969,227490.2031,1
149777.9063,227487.0938,1
149768.7031,227493.0938,1
149757,227500.2031,1
149750.9063,227507.9063,1
149721.9063,227504.7969,1
149700,227506.7969,1
149685.2031,227507.2031,1
149663.7969,227509.7031,1
149637.9063,227506.0938,1
149624.7031,227505.5938,1
149602.2969,227509.0938,1
149577.2969,227514.2031,1
149558,227523.7969,1
149536.0938,227530.4063,1
149519.2969,227530.7969,1
149499.4063,227533.9063,1
149198.0938,227562.2969,1
149195.5,227577.0938,1
148762.9063,227629.7031,1
148756.2031,227667.7969,1
148630,227654.4063,1
148599.5,227645.2031,1
148561.2969,227632.9063,1
148514,227617.5938,1
148469.2031,227603.2969,1
148435.0938,227592.5938,1
148411.2031,227584.9063,1
148287,227555.7031,1
148253.9063,227546,1
148226.9063,227544.5,1
148190.7969,227541.2969,1
148182.1875,227540.6875,1
148073.6094,227533.0938,1
148072.2031,227533,1
148023.2031,227819,1
148011.4063,227914.0938,1
148000.2031,227981.0938,1
147991,228031.9063,1
147985.9063,228069.5,1
147960.2031,228173,1
147908.375,228399.3438,1
147888.2031,228487.4063,1
147850.9063,228650.5,1
147806.7031,228874.5,1
147740.7969,229191.4063,1
147703.7969,229396.5938,1
147684.5938,229481,1
147611.7031,229766.4063,1
146709.7969,229728,1
146687.9063,229729.9063,1
146671.0938,229735.4063,1
146652.7031,229739.9063,1
146633.2969,229745.4063,1
146596.2031,229744.2031,1
146565.5938,229744.5,1
146520.7969,229745.2969,1
146495.7969,229751.7969,1
146478,229746.5938,1
146452,229739.4063,1
146438.7969,229734.7031,1
146419.5,229734.0938,1
146386.9063,229730.9063,1
146361.9063,229729.2031,1
146329.2969,229725,1
146308.5,229723.4063,1
146294.7031,229723.2969,1
146268.7031,229721.5938,1
146245.2969,229720.5,1
146229.5,229721.9063,1
146194.9063,229722.2031,1
146163.7969,229723.5938,1
146150.5938,229722,1
146119,229720.2969,1
146098.5938,229718.7031,1
146075.2031,229721.5938,1
146049.2031,229720,1
146016.5,229717.7031,1
142809.25,229537.9531,1
141246.1406,229450.3594,1
139398.2031,229346.7969,1
139457.2031,229183.2969,1
139499.7031,229075.2969,1
139520.0938,229008.5938,1
139561.0938,228894.0938,1
139580.5,228830.4063,1
139612.9063,228733.2031,1
139632.7031,228644.2031,1
139674.2031,228537.7031,1
139696.5938,228469,1
139742.0938,228348.2969,1
139769.2031,228288.2031,1
139799.2969,228225.5,1
139821.2969,228173,1
139995,227919.5938,1
140127.5,227751.2969,1
140325,227559.5,1
140496.7969,227399.5,1
140739.7031,227216.7969,1
141075.7969,227028.0938,1
140473.25,226257.8281,1
139527.0313,225048.2344,1
139292.0938,224747.9063,1
138797.9063,224103.4063,1
138016.0938,223093.9063,1
136072.2656,220618.5156,1
135864.7031,220354.2031,1
135841.5,220340.0938,1
135713.9063,220260.7031,1
135579.9063,220175.5938,1
135442.5,220076.7031,1
135381.4375,220033.0938,1
134022.0156,219062.4531,1
133082.25,218391.4375,1
132771.4063,218169.5,1
132290.5938,217819,1
132240,217781.5938,1
132106.9688,217685.7344,1
131735.4531,217418.0469,1
131551.5,217285.5,1
131241.2969,217069.2969,1
131070.1016,216943,1
130900.5469,216817.9063,1
130769.6016,216721.2969,1
130724.8984,216728.2031,1
130720.5,216681.4063,1
130692.7031,216690.2813,1
130667,216698.5,1
130612.1016,216708.4063,1
130619.8984,216667.7969,1
130612,216614.4063,1
130579.3984,216620.9063,1
130543.1016,216562.7969,1
130215.3438,216334.375,1
130020.1016,216198.2969,1
129966.6016,216167.2031,1
129935.6016,216143.7969,1
129893.3984,216109.7031,1
129859.7969,216082.7031,1
129806.2969,216041.5,1
129772.7969,216015.5,1
129752.8984,216002.2969,1
129744.7969,215995.5938,1
129729.6016,215938.2031,1
129718.7578,215931.0625,1
129705.6016,215922.4063,1
129664.3984,215895.9063,1
129623.7031,215871.9063,1
129577.3984,215846.5,1
129536.1016,215819.5,1
129487.2969,215793.5,1
129442,215773.5938,1
129402.7969,215758.9063,1
129343.7031,215741,1
129287.7031,215722.2031,1
129239.8984,215704.7969,1
129189.5,215686.5,1
129199.2031,215671.7031,1
129223.1016,215646.7969,1
129245,215624.5,1
129222.7031,215607.2031,1
129160,215568.5,1
129107.6016,215539.9063,1
129043.5,215503.7969,1
128950.7969,215455.9063,1
128865.2969,215412.0938,1
128840.8984,215398.2969,1
128819.5,215384.5938,1
128791,215366.7969,1
128772.2031,215353.5,1
128753.3984,215335.7031,1
128739.1016,215323,1
128726.3984,215314.7969,1
128717.7969,215308.7031,1
128707.1016,215276.7031,1
128685.7031,215237,1
128660.7969,215187.0938,1
128631.3984,215129.0938,1
128611,215091.4063,1
128587.1016,215048.2031,1
128562.2031,215002.9063,1
128551.7734,214998.0938,1
128439.6016,214946.2969,1
128362.2031,214904.0938,1
128307.7031,214878.5938,1
128288.8984,214872,1
128241,214859.2031,1
128189.6016,214847,1
128140.7031,214833.2031,1
128088.2969,214816.4063,1
128040.8984,214810.7969,1
127978.7969,214801.5938,1
127921.2969,214789.7969,1
127869.7969,214781.5938,1
127777.1016,214771.4063,1
127703.7969,214760.2031,1
127621.2969,214745.9063,1
127565.7969,214736.2031,1
127522.5,214724.4063,1
127469.1016,214716.7969,1
127456.7188,214714.1094,1
127410,214704,1
127335.7031,214689.2031,1
127255.2031,214679,1
127193.1016,214667.2031,1
127139.6016,214657,1
127088.2031,214648.2969,1
127074.3984,214684.4063,1
127033.75,214673.6094,1
127026.6016,214671.7031,1
126977.5,214793.2031,1
126930.6016,214916.2969,1
126907.6016,214974.2969,1
126894.2969,215003.2969,1
126878,215030.2031,1
126859.1016,215050,1
126836.7031,215085.5938,1
126802.5,215131.4063,1
126703.7969,215063.7031,1
126696.6016,215054,1
126692.6016,215033.5938,1
126688.5,215013.2969,1
126670.7031,214986.2969,1
126641.2031,214958.7969,1
126604.6016,214933.4063,1
126554.7031,214896.7031,1
126512,214875.2969,1
126462.6016,214853.9063,1
126409.6016,214833,1
126367.8984,214824.9063,1
126331.2031,214812.0938,1
126314.8984,214804.5,1
126295.6016,214805,1
126274.7031,214810,1
126249.2031,214808.5,1
126222.7969,214800.9063,1
126199.2969,214790.0938,1
126166.7031,214783,1
126130.1016,214763.0938,1
126104.7031,214741.2031,1
126087.8984,214728.5,1
126065,214716.7969,1
126038.5,214707.0938,1
126016.6016,214702,1
125981.5,214691.2969,1
125957.5,214678.0938,1
125950.8984,214704.5,1
125944.7031,214733,1
125934.5,214765.5,1
125923.2969,214798.0938,1
125913.1016,214829.0938,1
125901.7969,214856.0938,1
125889.6016,214878.9063,1
125873.2969,214895.2031,1
125854.3984,214906.9063,1
125842.2031,214921.0938,1
125826.8984,214946.5938,1
125811.1016,214974.5,1
125781.5,215016.2031,1
125743.7031,215062,1
125712.1016,215102.5938,1
125608.7969,215073.0938,1
125505.8984,215049.5938,1
125422.8984,215031.2031,1
125332.7969,215010.2969,1
125297.6016,215078.9063,1
125214.6016,215043.2969,1
125147.3984,215015.2969,1
125079.7031,214986.2031,1
125010,214954.5938,1
124950.8984,214918.5,1
124907.1016,214891,1
124869.5,214872.0938,1
124829.7969,214844.0938,1
124781.8984,214810.5,1
124748.3984,214787.5938,1
124707.1016,214759.0938,1
124679.1016,214747.4063,1
124603.7969,214699,1
124530,214653.7031,1
124464.8984,214617,1
124445.5,214604.7969,1
124431.2969,214584.4063,1
124420.6016,214572.7031,1
124398.7031,214550.7969,1
124360.6016,214523.2969,1
124330,214503.5,1
124309.7031,214489.7031,1
124284.7031,214467.7969,1
124259.2969,214447.5,1
124240.5,214424.0938,1
124227.7969,214397.0938,1
124222.2031,214367.0938,1
124224.7969,214345.7031,1
124228.2969,214327.4063,1
124233.5,214312.5938,1
124234.5,214299.4063,1
124226.3984,214279.5938,1
124213.6016,214266.9063,1
124202.3984,214257.7031,1
124177.5,214248.5,1
124120.5,214234.2031,1
124056.7969,214221.5,1
124026.7969,214218.9063,1
123993.2031,214206.7031,1
123960.1016,214183.7969,1
123932.6016,214168,1
123901.1016,214156.2969,1
123861.8984,214147.0938,1
123823.7031,214131.7969,1
123796.2031,214123.5938,1
123768.2031,214122.5938,1
123743.7031,214116.5,1
123730,214111.9063,1
123715.7031,214099.7031,1
123689.7969,214077.2969,1
123664.2969,214052.7969,1
123634.7969,214026.4063,1
123602.7969,213986.7031,1
123569.2031,213956.5938,1
123542.2969,213924.0938,1
123526,213898.5938,1
123506.2031,213864,1
123489.3984,213835.5,1
123475.2031,213809.5938,1
123465.5,213797.2969,1
123448.2031,213783.0938,1
123432.3984,213780,1
123419.2031,213780,1
123404.8984,213788.0938,1
123373.2969,213812,1
123353.8984,213824.2031,1
123332.5,213837.9063,1
123313.7031,213849.0938,1
123293.2969,213855.2031,1
123273.8984,213852.2031,1
123259.2031,213845,1
123248,213825.7031,1
123239.3984,213796.7031,1
123218,213752.9063,1
123198.2031,213711.7031,1
123181.3984,213672,1
123171.2969,213650.0938,1
123152.5,213624.7031,1
123132.1016,213592.0938,1
123120.3984,213567.2031,1
123104.7031,213531,1
123089.8984,213505.5938,1
123075.7031,213466.9063,1
123062.5,213431.2969,1
123045.2031,213399.7969,1
123027.8984,213369.7031,1
123012.7031,213347.2969,1
122992.8984,213319.4063,1
122969.5,213297,1
122949.6016,213282.7031,1
122930.2969,213271,1
122919.1016,213225.2031,1
122915.6016,213189.5938,1
122906.5,213139.7031,1
122902.8984,213119.9063,1
122896.7969,213098.5,1
122887.2031,213079.7031,1
122870.3984,213046.0938,1
122853.1016,213013.0938,1
122839.3984,212986.0938,1
122824.2031,212953.5,1
122803.7969,212924.5,1
122786,212908.2031,1
122768.7031,212893.4063,1
122751.8984,212883.7969,1
122727.5,212874.5938,1
122675.5,212872,1
122641.8984,212875.5938,1
122610.7969,212895.4063,1
122598.1016,212902.5,1
122571.6016,212891.7969,1
122542.6016,212885.0938,1
122515.6016,212877,1
122470.7969,212867.2969,1
122438.7031,212856.5938,1
122377.6016,212844.4063,1
122348.6016,212830.5938,1
122311.3984,212826.5,1
122265.1016,212821.9063,1
122215.7031,212816.2031,1
122153.6016,212811.5938,1
122132.0234,212809.6719,1
122096.5,212806.5,1
122018,212790,1
121991,212788.2031,1
121948.1016,212784,1
121909.2969,212777.7031,1
121874,212771.9063,1
121834.2031,212767.2031,1
121803,212761.9063,1
121776.3984,212754,1
121762.6016,212745.5,1
121743.6016,212730.4063,1
121729.2031,212713.2031,1
121713.2031,212687.4063,1
121707.8984,212664.0938,1
121705.2031,212643.2031,1
121708,212619.2969,1
121711.8984,212591.2969,1
121710.6016,212562.2969,1
121714.5,212538.4063,1
121712.7031,212494.2031,1
121708.7969,212462.7031,1
121704.3984,212421,1
121696.1016,212396.2031,1
121686.2969,212380,1
121680.6016,212372.9063,1
121664.2031,212359.7969,1
121643.2031,212351.4063,1
121616.6016,212350.5938,1
121599.2969,212351.2969,1
121583,212348.9063,1
121566,212338.2969,1
121556.2969,212328.2031,1
121544.8984,212315.0938,1
121541.6016,212279.5,1
121542.8984,212249.5,1
121547.2969,212227.0938,1
121550.2031,212204.7031,1
121546,212190,1
121537.2031,212176.4063,1
121521.2969,212161.2031,1
121489.8984,212133,1
121466.7969,212107.7969,1
121449.2969,212084.0938,1
121440.7969,212045.5,1
121426.6016,211998.2969,1
121416.1016,211950.0938,1
121410.2031,211918.5938,1
121405.3984,211893.2031,1
121393.5,211876.5938,1
121378.7031,211865,1
121357.7031,211857,1
121342.7969,211849,1
121326.5,211845.5938,1
121311.7031,211845.7031,1
121298.3984,211847.4063,1
121271.5,211860.7969,1
121262.1328,211865,1
121226.2031,211881.0938,1
121184.5,211897.2031,1
121149,211915.2969,1
121117.3984,211926.2969,1
121080.7031,211933.2031,1
121039,211937.5938,1
120996,211930.4063,1
120955.7031,211921.0938,1
120916.2969,211909.2031,1
120884,211896.2969,1
120818.5,211865.2969,1
120772.3984,211843.2969,1
120739.6016,211827.9063,1
120712,211817.4063,1
120685.5,211814.0938,1
120634.8984,211812.5,1
120585.8984,211810.4063,1
120546.7031,211811.2969,1
120506.7969,211807.5,1
120409.7031,211777.4063,1
120225,211716.9063,1
120245.5,211658.7969,1
120263.8984,211599.7031,1
119760.8984,211411.7969,1
119739.2031,211436.9063,1
119709.8984,211476.7969,1
119670.1016,211537.7031,1
119645.3984,211573.5,1
119613.2031,211632.7969,1
119579.8984,211682.9063,1
119569.2969,211699.7969,1
119556.7969,211729.4063,1
119534.7969,211783,1
119521.2031,211810.5938,1
119506.2031,211846.2969,1
119491.2031,211883.0938,1
119475.7031,211925.4063,1
119459.2031,211973.4063,1
119444.7031,212005,1
119434.2031,212035.5938,1
119418.2031,212074.4063,1
119394.1016,212122.4063,1
119375.6016,212168.9063,1
119360.5,212205.0938,1
119347.5,212235.2031,1
119332.5,212275,1
119316,212310.2969,1
119303.5,212341.4063,1
119165.3984,212175.2969,1
119111.2969,212104.0938,1
119058.7031,212035.9063,1
119024.2031,211987.2969,1
118883.3984,211993.7031,1
118847.7031,211995,1
118810,211996.2969,1
118770.7031,211997.7031,1
118730.8984,211998.0938,1
118706.8984,211996.7031,1
118690.1016,211997.9063,1
118673.7969,212002.0938,1
118656.3984,212003.2969,1
118643.2031,212000.9063,1
118628.2969,211997.4063,1
118617.6016,211990.9063,1
118609.8984,211984.9063,1
118598.5,211967.7031,1
118591.7031,211946.4063,1
118580.7969,211920,1
118572.2969,211879.9063,1
118563.8984,211850.5,1
118556.1016,211831.2969,1
118554.3984,211812.5,1
118554.7969,211792.0938,1
118554.7031,211777.4063,1
118550.5,211762.0938,1
118547.2969,211748.4063,1
118542.1016,211740.4063,1
118534.3984,211733.2969,1
118522.2031,211730.4063,1
118507.8984,211727.4063,1
118494.6016,211727,1
118475.2031,211731.2969,1
118451.2969,211738.0938,1
118428.8984,211741.2969,1
118408.5,211742.5,1
118387.6016,211741.2031,1
118360,211735.9063,1
118363.7969,211706.2969,1
118378.2969,211670.5938,1
118388.2031,211631.9063,1
118401,211563.0938,1
118418.7031,211486.0938,1
118435.6016,211427,1
118454.3984,211356.7031,1
118475.2031,211275.5938,1
118487.5,211218.0938,1
118505.1016,211176.2031,1
118487.7031,211169.7031,1
118491.5,211136.0938,1
118500.7969,211089.2969,1
118514.7031,211045.4063,1
118530.7969,211009.7031,1
118508.3984,211012.4063,1
118485.5,211023.7969,1
118467.7031,211031.0938,1
118444.2969,211043,1
118419.8984,211047.2969,1
118398.8984,211046.9063,1
118378.5,211042,1
118361.1016,211039.7031,1
118343.2031,211034.2031,1
118331,211028.7031,1
118308.3984,211018.2031,1
118293,211008.2031,1
118276.6016,210996.2031,1
118262.7031,210979.5,1
118252.3984,210963.7969,1
118239,210946.0938,1
118215.7969,210915.2969,1
118199.2969,210893.0938,1
118178.1016,210865.2969,1
118162.2031,210842,1
118150.2969,210825.9063,1
118130.7031,210802.2031,1
118102.8984,210773.9063,1
118079.7969,210748.2031,1
118063.2969,210729.5,1
118057.6016,210719.4063,1
118052.8984,210701.0938,1
118047.2031,210689,1
118040,210677.7969,1
118031.2031,210669.7969,1
118018.8984,210658.7031,1
118010.1016,210650.0938,1
117993.7969,210643.2031,1
117971.7969,210639.2969,1
117945.7031,210632.9063,1
117915.1016,210624,1
117884.3984,210614.0938,1
117858.2969,210605.7031,1
117836.7969,210598.7969,1
117815.7969,210594.4063,1
117801.5,210589.9063,1
117770.2969,210579,1
117740.1016,210570.0938,1
117711.5,210560.7031,1
117690,210554.2969,1
117663.8984,210545.2969,1
117637.2969,210533.9063,1
117618.3984,210526.4063,1
117597.3984,210517.5,1
117576.8984,210507.5,1
117555.3984,210497,1
117536.3984,210486.5,1
117521.1016,210482,1
117489.2969,210462,1
117472.6328,210450.2031,1
117459.4688,210440.8906,1
117452.9219,210438.6719,1
117435.0938,210431.0469,1
117407.8984,210419.4063,1
117381.7969,210410,1
117356.7031,210407.2031,1
117335.2969,210399.7031,1
117314.7969,210393.7969,1
117297.8984,210384.2969,1
117284.6016,210375.2969,1
117275.2969,210361.5938,1
117267.5,210344.9063,1
117259.7031,210332.2969,1
117243.7969,210319.2031,1
117227.3984,210308.0938,1
117207.8984,210297.0938,1
117193.6016,210292.7031,1
117176.7969,210292.2969,1
117153.2969,210294,1
117132.8984,210296.7969,1
117136.1016,210317.0938,1
117115.8984,210334.5,1
117092.6016,210357.5938,1
117070.7969,210377.0938,1
117057.6016,210385.4063,1
117045.3984,210395.7031,1
117027.7031,210402.9063,1
117008.8984,210412.7969,1
116992.1016,210422.0938,1
116975.2969,210428.7969,1
116956,210442.7031,1
116941.2969,210451,1
116930.1016,210459.2031,1
116921,210467.5,1
116909.8984,210476.7031,1
116895.7031,210485.5,1
116880.3984,210491.7031,1
116866.7031,210495.9063,1
116847.2969,210497.0938,1
116832.5,210493.7031,1
116805.2969,210484.7031,1
116782.2969,210477.2969,1
116767.5,210468.2969,1
116785,210422.9063,1
116756.2969,210409.9063,1
116740.5,210406.5,1
116732.6719,210402.3438,1
116732.75,210401.1875,1
116730.5938,210400.1719,1
116725.6016,210397,1
116706.1016,210380.9063,1
116680.3984,210363.7969,1
116664,210351.7031,1
116643,210336.0938,1
116621,210327.7031,1
116600.3984,210313.0938,1
116580.3984,210301.0938,1
116564.5,210289.5,1
116544,210277.5,1
116526.1016,210269.5,1
116507.2031,210258.5,1
116483.6016,210250.5938,1
116467.2969,210246.2031,1
116447.2969,210236.7031,1
116435,210230.7031,1
116423.2969,210230.7969,1
116406.6016,210244.2031,1
116399.8984,210239.5938,1
116396.2031,210232,1
116387.6016,210230.0938,1
116375.2969,210222.5938,1
116366,210215.5,1
116360.2969,210200.7969,1
116357.1016,210189.0938,1
116350.3984,210178.5,1
116341.2031,210171,1
116320.7031,210159.5,1
116306.2969,210152.5,1
116290.5,210142.9063,1
116277.1016,210136.4063,1
116272.1563,210145.4531,1
116267.6016,210153.7969,1
116260.1016,210172.2031,1
116249.5,210190.5938,1
116238,210216.0938,1
116227.8984,210236,1
116218.5,210264.5938,1
116206.3984,210292.2031,1
116194.8984,210318.2031,1
116184.3984,210341.7031,1
116179.3984,210359,1
116176,210376.4063,1
116171.6016,210399.2969,1
116169.7031,210424.7031,1
116163.2031,210445.0938,1
116159.2969,210463.5,1
116154.7969,210478.2031,1
116148.2969,210490.5,1
116144.2969,210501.2031,1
116135.2031,210516,1
116122.1016,210530.9063,1
116106.3984,210547.7969,1
116084.6016,210569.9063,1
116060.3984,210596.5938,1
116039.6016,210617.5938,1
116018.2969,210637.5938,1
116000.1016,210656.0938,1
115984.8984,210667.4063,1
115965.6016,210684.2969,1
115943.7969,210699.2969,1
115922,210718.2969,1
115903.2969,210736.2031,1
115882,210752.2031,1
115864.7969,210765.5938,1
115850.6016,210775.9063,1
115831.7969,210786.7031,1
115824.7031,210793.9063,1
115815.1016,210805.7031,1
115806,210819,1
115799,210834.7969,1
115786.2969,210847.5938,1
115775.2031,210863.5,1
115764.1016,210878.2969,1
115749,210898.2969,1
115735.8984,210919.7969,1
115724.2969,210935.5938,1
115717.7031,210949.4063,1
115706.1016,210965.2969,1
115695,210975.5938,1
115683.3984,210989.4063,1
115678.3984,211001.0938,1
115696.7969,211007.5938,1
115709.6016,211012.0938,1
115720.2969,211016.5,1
115728.1016,211028.2031,1
115741.3984,211043.7969,1
115753.7969,211056.9063,1
115763,211067,1
115770.2031,211072.5,1
115779.8984,211073.5,1
115798.3984,211079.4063,1
115815.2031,211082.2969,1
115833.1016,211089.7969,1
115854.1016,211098.7969,1
115871.1016,211111.7969,1
115901.7969,211129.4063,1
115922.2969,211143.9063,1
115953.1016,211161.5,1
115990,211187.0938,1
116018.7031,211207.7031,1
116045.8984,211229.2969,1
116071.1016,211253,1
116097.7969,211270.5,1
116125.5,211293.7031,1
116149.2031,211313.7969,1
116177.8984,211332.9063,1
116196.8984,211351,1
116210.7969,211362.5938,1
116230.2031,211375.2031,1
116253.2969,211392.2969,1
116275.3984,211411.9063,1
116297,211428,1
116313.3984,211444.0938,1
116328.8984,211462.7969,1
116341.2031,211477.9063,1
116354.1016,211490.5,1
116371,211503.0938,1
116377.7969,211515.2031,1
116385.5,211526.9063,1
116393.2031,211535.4063,1
116400.3984,211542.5,1
116411.2031,211547.5,1
116419.3984,211552,1
116433.7031,211555.9063,1
116451.1016,211562.9063,1
116471.1016,211572.4063,1
116489,211583.9063,1
116512.6016,211596.4063,1
116527.5,211610,1
116545.3984,211624.5938,1
116554.7031,211636.7969,1
116562.5,211652.5,1
116566.2031,211667.7031,1
116570.8984,211681.9063,1
116580.2031,211702.5938,1
116588.6016,211724.4063,1
116602.1016,211756.4063,1
116609.8984,211777.5938,1
116616.6016,211790.2969,1
116626.1016,211821.7969,1
116638,211843,1
116647.7969,211864.2969,1
116652.6016,211886.0938,1
116661.3984,211904.2969,1
116671.7969,211929.7031,1
116688.5,211974.2969,1
116697.2969,211996.5938,1
116706.1016,212013.7969,1
116715.5,212030.5,1
116724.2969,212049.7031,1
116731.6016,212065.9063,1
116754.2969,212106.4063,1
116762.1016,212127.7031,1
