StatisticalSector,NIS9,PostCode,Municipality,NIS5,Arrondissement,NIS2,NUTS3,Province,NIS1_5,NUTS2,Region,NIS1,NUTS1
TOURNAI - GARE,57081A90-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TOURNAI - LYCEE ROYAL,57081A911,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TOURNAI - CASERNES,57081A92-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TOURNAI - ZONE INDUSTRIELLE,57081A972,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TOURNAI - ZONE INDUSTRIELLE,57081A973,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WARCHIN-CENTRE,57081B000,7548,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MEURA (USINE),57081B010,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MEURA (USINE),57081B010,7548,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WARCHIN-HABITATIONS DISPERSEES,57081B09-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WARCHIN-HABITATIONS DISPERSEES,57081B09-,7548,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CHERCQ-CENTRE,57081C00-,7521,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PRES SAINT-NICOLAS,57081C01-,7521,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CHERCQ-HABITATIONS DISPERSEES,57081C09-,7521,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CORNET,57081C11-,7521,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAVINNES-CENTRE,57081D00-,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE FIRTIAU,57081D082,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE SABOT,57081D091,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GRAND REJET - STATION,57081D10-,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAUT REJET,57081D18-,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PATER,57081D19-,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BOIS HAVINOIS,57081D29-,7531,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BOIS HAVINOIS,57081D29-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MELLES-CENTRE,57081E00-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MELLES-HABITATIONS DISPERSEES,57081E09-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MELLES-HABITATIONS DISPERSEES,57081E09-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUARTES-CENTRE,57081E10-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUARTES-HABITATIONS DISPERSEES,57081E19-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MANTOU,57081E21-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BECLERS-CENTRE,57081F00-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GRAND CHEMIN,57081F01-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
COUTURE DE FAYT,57081F09-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PETRIEUX,57081F19-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LIBERCHIES,57081F29-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAUT-HAMEAU,57081F39-,7532,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
THIMOUGIES-CENTRE,57081F40-,7533,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
THIMOUGIES - HABITATIONS DISP.,57081F49-,7533,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BARRY-CENTRE,57081G000,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAUT-TRIEU,57081G01-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BARRY - HABITATIONS DISPERSEES,57081G09-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MAULDE-CENTRE,57081G10-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MAULDE-HABITATIONS DISPERSEES,57081G18-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GRAND'MAZURES,57081G19-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROIDMANTEAU-MANSART-CAUMONT,57081G29-,7534,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VEZON-CENTRE,57081H000,7538,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUENNEZIE - BERTINCROIX,57081H019,7538,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VEZON - HABITATIONS DISPERSEES,57081H09-,7538,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GAURAIN-CENTRE,57081J001,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WIRIE-CROTIERE,57081J010,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA LOUVIERE,57081J022,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA JONCQUERELLE,57081J033,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BOIS SAINT MARC A GRAU,57081J080,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LOCHEGNIES - ROQUETTE,57081J09-,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RAMECROIX-CENTRE,57081J101,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RAMECROIX - CITE JARDIN,57081J112,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CARRIERE DU MILIEU,57081J19-,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BETHOMEE-CANGER-CARR. C.C.B.,57081J1MJ,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA PROVIDENCE - LIGNY,57081J29-,7530,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VAULX-CENTRE,57081K001,7536,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VAULX-ZONE INDUSTRIELLE,57081K072,7536,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VAULX - CARRIERES,57081K090,7536,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SAINT-MAUR - CENTRE,57081L00-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SAINT-MAUR - HABITATIONS DISP.,57081L09-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PONT-A-RIEU,57081L11-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WISSEMPIERRE,57081L21-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ERE-CENTRE,57081L30-,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PIC AU VENT (ERE),57081L382,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LONGUESAULT-BARGES-VERT GALAND,57081L399,7500,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WILLEMEAU-CENTRE,57081M00-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MOULIN A EAU,57081M01-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE PREAU,57081M08-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PIC AU VENT (WILLEMEAU),57081M09-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAMEAU DE LA GARE,57081M19-,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAMEAU DE LA GARE,57081M19-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROIDMONT-CENTRE,57081M200,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PONT VERT - PETIT PARIS,57081M21-,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PONT VERT - PETIT PARIS,57081M21-,7506,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
DUPHENIEUX - FERME DE VEZON,57081M282,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROIDMONT - HABITATIONS DISP.,57081M291,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESPLECHIN-CENTRE,57081N000,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BRUENNE,57081N01-,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARECHE,57081N02-,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESPLECHIN - HAB. DISP.- NORD,57081N08-,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESPLECHIN - HAB. DISP.- SUD,57081N09-,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ORCQ-CENTRE,57081P00-,7501,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA LUTRE,57081P010,7501,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ORCQ - ZONE INDUSTRIELLE,57081P072,7501,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ORCQ - ZONE INDUSTRIELLE,57081P072,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ORCQ - HABITATIONS DISPERSEES,57081P091,7501,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARQUAIN-CENTRE,57081P10-,7501,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARQUAIN-CENTRE,57081P10-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARQUAIN - ZONE INDUSTRIELLE,57081P172,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARQUAIN - HABITATIONS DISP.,57081P191,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LAMAIN-CENTRE,57081P200,7502,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LAMAIN-CENTRE,57081P200,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HAUDION,57081P21-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LAMAIN-HABITATIONS DISPERSEES,57081P299,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BLANDAIN-CENTRE,57081R001,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUENOQUE,57081R012,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HOMMERAIN,57081R08-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
EMPERES,57081R09-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MOULINEL - MAZUREL,57081R19-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FOURCROIX - RUAGE,57081R29-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HERTAIN-CENTRE,57081R30-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HERTAIN-HABITATIONS DISPERSEES,57081R39-,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TEMPLEUVE-CENTRE,57081S001,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CAZEAU,57081S01-,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FORZEAU,57081S02-,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE CAHOS,57081S022,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TEMPLEUVE CITE,57081S032,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESTAFFLERS,57081S081,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CORNET,57081S091,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TRIEU DU PAPE-TRIEU DE L'EWIL,57081S11-,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HULANS - CROMBRUE,57081S19-,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CHAUNY - LE CROUZET - RUMEZ,57081S299,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RAMEGNIES-CENTRE,57081T00-,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CHATEAU D'EAU,57081T012,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RAMEGNIES - HABITATIONS DISP.,57081T091,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PONT A CHIN,57081T100,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PASSY - ECOLE SAINT-LUC,57081T112,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SERVOIR - HURETTES,57081T191,7520,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROYENNES-CENTRE,57081U00-,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROYENNES-CENTRE,57081U00-,7504,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MAIRE,57081U01-,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MARAIS,57081U020,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROYENNES - HAB. DISP. - SUD,57081U090,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FROYENNES - HAB. DISP. - SUD,57081U090,7522,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
DES ROSELIERS,57081U0MA,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
COUTURE DE CHIN,57081U0PA,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MONT-GARNI-CENTRE,57081U11-,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MONT-GARNI-HAB.DISP.-PONT SORY,57081U19-,7503,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
KAIN-CENTRE,57081V00-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VERT LION,57081V002,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE RENARD,57081V011,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RIVAGE,57081V021,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BRUYERE - EPINETTE,57081V032,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VAL DE LA RESIDENCE,57081V043,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
AUMERIE,57081V052,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ORMONT,57081V081,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FOLIE,57081V091,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA TOMBE-CENTRE,57081V101,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA TOMBE,57081V112,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA TOMBE - FAUBOURG DE TOURNAI,57081V12-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SAULCHOIR,57081V134,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
CONSTANTIN,57081V172,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BREUZE,57081V283,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MONT-SAINT-AUBERT-CENTRE,57081V40-,7542,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GRAND REJET - LA GOUDINIERE,57081V482,7542,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
TRIEU DES VEAUX - BOURDEAU,57081V491,7542,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RUMILLIES-CENTRE,57081W00-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
DRUGUET,57081W01-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BOIS DE SAINT-MARTIN,57081W09-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VERTE FEUILLE,57081W10-,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BOURGAGE - CORBEAU,57081W112,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RUMILLIES - HABITATIONS DISP.,57081W191,7540,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MOURCOURT - PLACE,57081W20-,7543,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BRULLE - REJET DU CHAT,57081W28-,7543,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUIEVREMONT-HABITATIONS DISP.,57081W29-,7543,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BIZENCOURT-CENTRE,57081W30-,7543,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BIZENCOURT - HABITATIONS DISP.,57081W39-,7543,Tournai,57081,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BLEHARIES-CENTRE,57093A00-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FORT DEBOUT - ZELVAS,57093A01-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FOURNES,57093A09-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESPAIN,57093A10-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PONT DE MAULDE,57093A11-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ESCAUT RIVE,57093A19-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RONGY-CENTRE,57093B00-,7623,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
QUESNOY - RIBAUCAM,57093B01-,7623,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RONGY-HABITATIONS DISP.- EST,57093B08-,7623,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RONGY-HABITATIONS DISP.- OUEST,57093B09-,7623,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FERME DE BLEHARIES,57093B11-,7623,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LESDAIN,57093C00-,7621,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HOWARDRIES - PLACE,57093D00-,7624,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RUE DE PLANTI,57093D09-,7624,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
PETIT HOWARDRIES,57093D11-,7624,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GUIGNIES-CENTRE,57093E00-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
GUIGNIES - HABITATIONS DISP.,57093E09-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VALLEES DES PRES-SUD,57093E19-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
WEZ-VELVAIN-CENTRE,57093F00-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LES LARIEUX - SUCRERIE LESDAIN,57093F08-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LES MARLES,57093F09-,,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VELVAIN,57093F10-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LES PRES,57093F19-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
JOLLAIN-CENTRE,57093G00-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
JOLLAIN-HABITATIONS DISPERSEES,57093G09-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MERLIN-CENTRE,57093G10-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
MERLIN-HABITATIONS DISPERSEES,57093G19-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HOLLAIN-CENTRE,57093H00-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE TOMBEAU,57093H01-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HOLLAIN - HAB. DISP. - NORD,57093H08-,,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
HOLLAIN - HAB. DISP. - SUD,57093H09-,7620,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LAPLAIGNE-CENTRE,57093J00-,7622,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SART-COLIN,57093J01-,7622,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SAINT-GILLES - SAVOIE,57093J02-,7622,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LAPLAIGNE - HABITATIONS DISP.,57093J09-,7622,Brunehaut,57093,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BU,5709413PQ,7903,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LEUZE-CENTRE,57094A00-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
SAINT-MARTIN,57094A01-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
RIEU D'HERSEAU,57094A021,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
BON-AIR,57094A03-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
ROUTES VERS TOURNAI,57094A04-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LEUZE - ZONE INDUSTRIELLE NO 2,57094A072,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LEUZE - HABITATIONS DISP.- EST,57094A091,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VIEUX LEUZE-CENTRE,57094A10-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VIEUX LEUZE-NORD,57094A102,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VIEUX LEUZE-SUD,57094A112,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LE SART,57094A122,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
VIEUX LEUZE-HABITATIONS DISP.,57094A191,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
LA PLANCHE,57094A299,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
FERMONT,57094A39-,7900,Leuze-en-Hainaut,57094,Tournai,57,BE327,Hainaut,5,BE32,Wallonie,3,BE3
